Unnamed: 0,fiscal_year,work_location_borough,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
4035,2023,BRONX,65921.0,per Annum,1820.0,65998.3,321.25,14963.67,12047.74
4036,2023,BROOKLYN,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3121.5
4037,2023,MANHATTAN,75639.0,per Annum,1820.0,75803.71,124.0,6495.42,4542.95
4038,2023,MANHATTAN,102982.0,per Annum,49.0,5213.97,0.0,0.0,707.74
4039,2023,MANHATTAN,46693.0,per Annum,385.0,11016.32,113.0,4080.59,2736.28
4040,2023,MANHATTAN,88649.0,per Annum,1820.0,78672.12,172.0,11929.33,11125.51
4041,2023,MANHATTAN,94469.0,per Annum,1820.0,94582.8,135.25,7981.25,5344.02
4042,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,421.75,20542.24,16364.27
4043,2023,QUEENS,47132.0,per Annum,0.0,60.03,0.0,0.0,0.0
4044,2023,MANHATTAN,46693.0,per Annum,1820.0,45381.87,224.0,7043.73,4377.63
4045,2023,QUEENS,54673.0,per Annum,1820.0,54523.3,799.0,34601.53,7692.71
4046,2023,BROOKLYN,50001.0,per Annum,805.0,21125.14,93.0,3120.74,6086.93
4047,2023,BRONX,60236.0,per Annum,1820.0,56659.02,210.5,7693.86,3050.77
4048,2023,MANHATTAN,74781.0,per Annum,1820.0,69844.56,12.75,460.64,3099.0
4049,2023,MANHATTAN,60728.0,per Annum,1820.0,60798.43,0.0,0.0,8559.54
4050,2023,MANHATTAN,65921.0,per Annum,1820.0,64109.89,0.0,0.0,12404.21
4051,2023,QUEENS,65921.0,per Annum,1820.0,68010.37,0.0,0.0,5599.84
4052,2023,RICHMOND,64001.0,per Annum,276.0,10481.26,4.75,191.88,118.2
4053,2023,RICHMOND,60236.0,per Annum,1470.0,44880.51,57.0,2341.17,3305.75
4054,2023,MANHATTAN,148604.0,per Annum,1820.0,148780.54,0.0,0.0,4477.75
4055,2023,MANHATTAN,58034.0,per Annum,0.0,610.43,0.0,0.0,6.42
4056,2023,MANHATTAN,90000.0,per Annum,833.0,41079.38,0.0,0.0,0.0
4057,2023,MANHATTAN,43495.0,per Annum,0.0,1448.0,0.0,48.72,33.39
4058,2023,QUEENS,105297.0,per Annum,1820.0,94209.55,88.25,5053.76,3265.86
4059,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,4690.27
4060,2023,BROOKLYN,53890.0,per Annum,1709.0,49522.29,0.0,197.4,9045.74
4061,2023,RICHMOND,65921.0,per Annum,1820.0,86182.95,90.75,5107.26,7636.72
4062,2023,QUEENS,55463.0,per Annum,560.0,16005.35,28.0,926.94,3050.83
4063,2023,BROOKLYN,53848.0,per Annum,700.0,17156.33,1.5,41.67,57.75
4064,2023,MANHATTAN,67499.0,per Annum,1820.0,67314.01,0.0,0.0,2576.86
4065,2023,MANHATTAN,146141.0,per Annum,1820.0,148578.44,41.0,3759.95,3306.34
4066,2023,MANHATTAN,67665.0,per Annum,1820.0,67744.04,1018.75,53892.71,10609.97
4067,2023,QUEENS,62361.0,per Annum,980.0,33617.74,19.75,855.55,3377.27
4068,2023,MANHATTAN,59177.0,per Annum,1820.0,55904.77,0.0,0.0,4341.21
4069,2023,MANHATTAN,51425.0,per Annum,0.0,1018.4,0.0,207.59,73.46
4070,2023,MANHATTAN,78563.0,per Annum,1820.0,78655.37,0.0,0.0,3059.5
4071,2023,BROOKLYN,94079.0,per Annum,1820.0,94189.24,247.5,15212.4,25434.23
4072,2023,MANHATTAN,54557.0,per Annum,2080.0,54621.03,2286.67,91586.5,7976.2
4073,2023,MANHATTAN,87991.0,per Annum,1820.0,88097.63,0.0,0.0,4494.25
4074,2023,MANHATTAN,125692.0,per Annum,1820.0,125838.74,7.0,786.06,9117.32
4075,2023,MANHATTAN,56097.0,per Annum,700.0,21678.81,97.5,3975.64,2881.64
4076,2023,MANHATTAN,91768.0,per Annum,1803.0,85528.35,0.0,0.0,4093.36
4077,2023,BROOKLYN,66022.0,per Annum,1820.0,66103.17,224.0,10589.02,15758.47
4078,2023,RICHMOND,102226.0,per Annum,1820.0,103464.72,0.0,11.52,695.45
4079,2023,MANHATTAN,89070.0,per Annum,1820.0,88825.88,0.0,0.0,2341.56
4080,2023,BROOKLYN,56779.0,per Annum,0.0,1329.51,0.0,127.95,0.78
4081,2023,BRONX,47132.0,per Annum,103.0,10218.69,0.0,102.34,126.97
4082,2023,MANHATTAN,41887.0,per Annum,1253.0,27841.84,171.75,4335.5,3008.25
4083,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,8.75,368.74,7434.54
4084,2023,MANHATTAN,98345.0,per Annum,1295.0,70675.1,0.0,0.0,3000.0
4085,2023,MANHATTAN,88698.0,per Annum,1820.0,88779.9,97.5,5767.78,12698.14
4086,2023,MANHATTAN,84696.0,per Annum,1820.0,84463.87,0.0,0.0,0.0
4087,2023,BRONX,53890.0,per Annum,1750.0,46345.59,737.75,28273.39,10864.9
4088,2023,BROOKLYN,41388.0,per Annum,2080.0,40931.66,108.25,3640.65,2475.0
4089,2023,QUEENS,73003.0,per Annum,2080.0,73088.13,0.0,0.0,3000.0
4090,2023,MANHATTAN,65674.0,per Annum,700.0,27158.36,0.0,114.44,2341.83
4091,2023,MANHATTAN,110157.0,per Annum,1820.0,109855.2,0.0,0.0,1764.35
4092,2023,BRONX,48545.0,per Annum,70.0,3200.49,0.0,11.56,10.99
4093,2023,MANHATTAN,65921.0,per Annum,1820.0,65990.93,366.75,16494.44,4926.92
4094,2023,BRONX,65921.0,per Annum,1820.0,65998.3,448.0,22072.1,15938.8
4095,2023,BROOKLYN,65921.0,per Annum,602.0,23163.11,28.75,1295.17,8994.61
4096,2023,BROOKLYN,50001.0,per Annum,280.0,7792.26,0.0,0.0,0.0
4097,2023,BRONX,55125.0,per Annum,0.0,0.0,0.0,0.0,2544.83
4098,2023,BRONX,54858.0,per Annum,0.0,0.0,0.0,0.0,2065.37
4099,2023,QUEENS,47132.0,per Annum,0.0,3.37,0.0,0.0,0.0
4100,2023,BRONX,50001.0,per Annum,615.0,11344.5,218.25,6476.51,5549.95
4101,2023,RICHMOND,53848.0,per Annum,385.0,9694.98,7.5,221.05,21.51
4102,2023,BROOKLYN,57779.0,per Annum,0.0,3718.3,7.5,967.22,2666.31
4103,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,70.25,3358.74,18184.53
4104,2023,MANHATTAN,73443.0,per Annum,1820.0,73241.74,0.0,0.0,6947.97
4105,2023,BRONX,105306.0,per Annum,1820.0,105017.38,0.0,0.0,0.0
4106,2023,BRONX,52280.0,per Annum,0.0,701.03,0.0,22.72,0.0
4107,2023,MANHATTAN,126923.0,per Annum,7.0,16887.64,0.0,0.0,-9022.75
4108,2023,QUEENS,60236.0,per Annum,1820.0,57695.96,503.25,21604.41,4818.49
4109,2023,BRONX,59334.0,per Annum,161.75,7436.12,0.0,0.0,122.38
4110,2023,QUEENS,87269.0,per Annum,1820.0,87374.13,261.5,14231.09,8029.08
4111,2023,BRONX,94079.0,per Annum,1820.0,94189.24,118.5,7072.07,7568.97
4112,2023,QUEENS,94875.0,per Annum,255.0,12893.12,0.0,0.0,88.38
4113,2023,MANHATTAN,51510.0,per Annum,1820.0,44466.16,1.0,30.4,7884.74
4114,2023,BRONX,65921.0,per Annum,1820.0,71391.0,604.0,32684.4,5014.38
4115,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,225.5,10464.13,16697.27
4116,2023,BRONX,83618.0,per Annum,1400.0,55419.05,13.75,544.95,66.0
4117,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,0.0,11.02,14918.48
4118,2023,MANHATTAN,69414.0,per Annum,0.0,0.0,0.0,0.0,3872.57
4119,2023,MANHATTAN,170753.0,per Annum,0.0,0.0,0.0,0.0,67675.59
4120,2023,BRONX,55463.0,per Annum,1050.0,30581.17,71.75,2526.34,3062.3
4121,2023,MANHATTAN,45962.0,per Annum,1820.0,46018.88,0.0,0.0,4477.75
4122,2023,MANHATTAN,76596.0,per Annum,1820.0,76386.17,0.0,0.0,1764.35
4123,2023,MANHATTAN,91842.0,per Annum,1820.0,85626.32,0.0,0.0,3000.0
4124,2023,BRONX,60236.0,per Annum,1820.0,56415.17,358.0,14073.96,3105.3
4125,2023,BRONX,65970.0,per Annum,1668.25,60578.87,4.5,272.11,8064.6
4126,2023,MANHATTAN,94969.0,per Annum,2080.0,94708.9,0.0,0.0,13902.95
4127,2023,MANHATTAN,65921.0,per Annum,1820.0,58585.01,68.5,3292.05,14108.44
4128,2023,BROOKLYN,60545.0,per Annum,0.0,115.44,0.0,0.0,0.0
4129,2023,BROOKLYN,50001.0,per Annum,1541.25,42550.21,369.25,13115.17,5713.99
4130,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,31.0,1354.92,11982.14
4131,2023,BRONX,67983.0,per Annum,1820.0,68061.89,0.0,0.0,3008.25
4132,2023,QUEENS,94271.0,per Annum,1820.0,94384.27,1095.5,81437.63,8818.82
4133,2023,MANHATTAN,112168.0,per Annum,1820.0,112291.67,0.0,0.0,3713.07
4134,2023,BROOKLYN,64081.0,per Annum,0.0,843.5,0.0,36.61,14.54
4135,2023,BRONX,66022.0,per Annum,1820.0,66103.17,603.0,30047.78,8230.1
4136,2023,QUEENS,48545.0,per Annum,322.25,8287.25,9.5,252.42,333.39
4137,2023,BROOKLYN,52280.0,per Annum,0.0,425.62,0.0,0.0,0.0
4138,2023,BROOKLYN,65945.0,per Annum,1820.0,65999.81,686.03,35481.98,25862.94
4139,2023,MANHATTAN,56551.0,per Annum,1575.0,45512.13,0.0,0.0,7000.32
4140,2023,BROOKLYN,86067.0,per Annum,910.0,45478.47,0.0,0.0,3767.91
4141,2023,MANHATTAN,66022.0,per Annum,1820.0,66103.17,425.25,21515.34,25663.85
4142,2023,BRONX,65921.0,per Annum,1750.0,64361.55,0.0,0.0,12314.47
4143,2023,MANHATTAN,90764.0,per Annum,1820.0,90873.23,0.0,0.0,4477.75
4144,2023,QUEENS,60236.0,per Annum,1820.0,56618.27,306.0,12241.21,3228.99
4145,2023,BRONX,53890.0,per Annum,1820.0,51521.08,675.0,25652.65,7458.3
4146,2023,BRONX,53848.0,per Annum,280.0,8475.7,7.0,221.77,22.72
4147,2023,MANHATTAN,94060.0,per Annum,630.0,35294.6,0.0,0.0,3320.5
4148,2023,MANHATTAN,66355.0,per Annum,1281.0,48728.15,0.0,0.0,3973.19
4149,2023,QUEENS,97721.0,per Annum,1820.0,97835.49,437.5,30731.54,5549.96
4150,2023,BROOKLYN,50797.0,per Annum,0.0,398.73,0.0,0.0,0.0
4151,2023,BRONX,72062.0,per Annum,1820.0,69892.07,598.0,29746.63,6534.36
4152,2023,MANHATTAN,44013.0,per Annum,0.0,32.82,0.0,5.07,2.88
4153,2023,MANHATTAN,87518.0,per Annum,0.0,0.0,0.0,0.0,1880.99
4154,2023,BROOKLYN,65921.0,per Annum,1820.0,65194.7,202.25,8666.04,5914.64
4155,2023,MANHATTAN,64232.0,per Annum,1820.0,64306.35,0.0,0.0,9282.46
4156,2023,MANHATTAN,79225.0,per Annum,1820.0,79320.55,0.0,0.0,8029.08
4157,2023,MANHATTAN,66022.0,per Annum,1576.0,59467.35,60.0,2983.86,9360.34
4158,2023,BRONX,65921.0,per Annum,1820.0,65998.3,0.0,0.0,4811.17
4159,2023,MANHATTAN,61795.0,per Annum,0.0,1593.21,0.0,741.14,73.32
4160,2023,BRONX,65921.0,per Annum,588.0,22178.91,156.5,7449.81,4598.28
4162,2023,MANHATTAN,73003.0,per Annum,2080.0,73088.13,120.5,6560.04,8988.07
4163,2023,MANHATTAN,74475.0,per Annum,245.0,12364.17,0.0,0.0,1046.95
4164,2023,BRONX,50001.0,per Annum,980.0,26882.29,476.5,18138.87,3122.5
4165,2023,MANHATTAN,82506.0,per Annum,1085.0,47379.22,0.0,0.0,3041.25
4166,2023,BROOKLYN,65363.0,per Annum,1820.0,65442.15,0.0,0.0,8029.08
4167,2023,BRONX,87901.0,per Annum,1820.0,90809.87,1012.0,73361.98,24169.24
4168,2023,BROOKLYN,55463.0,per Annum,1050.0,31082.77,125.25,4731.57,3099.35
4169,2023,BROOKLYN,65921.0,per Annum,87.0,6855.34,0.0,0.0,7432.17
4170,2023,MANHATTAN,88649.0,per Annum,1820.0,88743.51,0.0,0.0,5955.19
4171,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,427.5,25117.01,21553.8
4172,2023,MANHATTAN,112600.0,per Annum,0.0,3098.43,0.0,0.0,494.93
4173,2023,BROOKLYN,73003.0,per Annum,2080.0,73088.13,96.0,5029.26,3680.07
4174,2023,MANHATTAN,88745.0,per Annum,1820.0,72996.75,0.0,0.0,8029.08
4175,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,0.0,0.0,5601.01
4176,2023,MANHATTAN,65921.0,per Annum,1820.0,65998.3,73.0,2747.7,5694.9
4177,2023,MANHATTAN,97912.0,per Annum,54.4,6081.84,0.0,0.0,171.22
4178,2023,MANHATTAN,99801.0,per Annum,1820.0,100292.72,64.75,4847.76,5041.55
4179,2023,MANHATTAN,71496.0,per Annum,1223.62,59126.87,0.0,82.58,10004.28
4180,2023,BROOKLYN,65921.0,per Annum,140.0,6998.09,18.75,822.33,6990.73
4181,2023,MANHATTAN,86001.0,per Annum,0.0,0.0,0.0,0.0,4905.25
4182,2023,MANHATTAN,44955.0,per Annum,0.0,3155.93,0.0,417.0,136.74
4183,2023,MANHATTAN,46693.0,per Annum,1820.0,43514.77,232.25,6837.49,7065.95
4184,2023,BRONX,95339.0,per Annum,1820.0,95468.9,5.0,354.4,13801.21
4185,2023,MANHATTAN,64001.0,per Annum,994.0,36902.89,0.0,8.29,822.67
4186,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,50.0,1866.51,12957.71
4187,2023,MANHATTAN,82400.0,per Annum,926.5,41832.06,0.0,0.0,0.0
4188,2023,MANHATTAN,108150.0,per Annum,1820.0,107853.72,0.0,0.0,0.0
4189,2023,QUEENS,94103.0,per Annum,1820.0,93596.28,142.0,9253.71,8197.95
4190,2023,BROOKLYN,51830.0,per Annum,0.0,0.0,0.0,0.0,922.05
4191,2023,BROOKLYN,60236.0,per Annum,1820.0,58114.13,271.0,10595.28,3131.84
4192,2023,BRONX,55463.0,per Annum,1050.0,30628.87,49.0,1584.2,3058.04
4193,2023,BRONX,64232.0,per Annum,1820.0,61071.52,1247.75,58239.95,3846.15
4194,2023,BROOKLYN,60351.0,per Annum,0.0,0.0,0.0,0.0,-18131.68
4195,2023,BRONX,48545.0,per Annum,490.0,13444.15,22.5,880.17,3264.28
4196,2023,MANHATTAN,107546.0,per Annum,1820.0,104003.6,0.0,72.62,9918.91
4197,2023,BRONX,64001.0,per Annum,1176.0,40637.4,430.0,21243.25,6238.54
4198,2023,BRONX,64001.0,per Annum,630.0,23883.38,53.5,2558.45,1634.83
4199,2023,MANHATTAN,46693.0,per Annum,1820.0,38024.76,1.0,109.73,6934.93
4200,2023,MANHATTAN,46693.0,per Annum,1743.0,43034.04,86.5,2406.75,7061.89
4201,2023,BRONX,64001.0,per Annum,1610.0,58512.81,0.0,0.0,13683.95
4202,2023,BRONX,65921.0,per Annum,1820.0,65998.3,391.75,18151.17,14987.66
4203,2023,MANHATTAN,105766.0,per Annum,1289.92,69766.74,0.0,0.0,2653.33
4204,2023,MANHATTAN,89153.0,per Annum,1820.0,89260.6,135.0,7367.28,8297.71
4205,2023,MANHATTAN,94154.0,per Annum,1820.0,94252.45,160.0,9662.51,15392.84
4206,2023,QUEENS,65996.0,per Annum,1820.0,66076.01,7.0,428.5,10839.83
4207,2023,MANHATTAN,59735.0,per Annum,0.0,0.0,0.0,25.18,126.84
4208,2023,MANHATTAN,85290.0,per Annum,70.0,5890.1,0.0,0.0,75.1
4209,2023,QUEENS,65996.0,per Annum,1820.0,66076.01,503.5,25150.24,14589.39
4210,2023,BROOKLYN,64232.0,per Annum,1820.0,61071.31,584.0,26205.57,4167.41
4211,2023,BROOKLYN,75197.0,per Annum,1820.0,74390.68,0.0,0.0,1764.35
4212,2023,MANHATTAN,72672.0,per Annum,371.0,17128.76,0.0,0.0,5353.11
4213,2023,BROOKLYN,94079.0,per Annum,1820.0,93596.18,67.0,3884.51,24547.36
4214,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,184.0,9071.81,5090.79
4215,2023,BROOKLYN,73715.0,per Annum,1820.0,93872.48,103.25,6790.24,8431.16
4216,2023,BRONX,57779.0,per Annum,1408.5,51733.73,219.25,9417.47,4169.05
4217,2023,MANHATTAN,61067.0,per Annum,1820.0,61141.76,23.5,934.44,8037.33
4218,2023,BROOKLYN,65674.0,per Annum,1820.0,68101.4,1247.48,69685.23,8949.5
4219,2023,MANHATTAN,96822.0,per Annum,1820.0,96938.24,10.0,547.56,4477.75
4220,2023,MANHATTAN,41098.0,per Annum,0.0,341.21,0.0,0.0,0.0
4221,2023,MANHATTAN,64076.0,per Annum,0.0,1937.21,0.0,23.84,13513.11
4222,2023,QUEENS,94543.0,per Annum,1330.0,73538.06,0.0,330.68,6986.24
4223,2023,MANHATTAN,81195.0,per Annum,1820.0,81277.32,44.5,2235.99,4524.92
4224,2023,BRONX,94079.0,per Annum,1820.0,94189.24,29.75,1596.82,13848.53
4225,2023,BRONX,94507.0,per Annum,1820.0,94620.96,486.25,34459.31,16709.2
4226,2023,MANHATTAN,65970.0,per Annum,1820.0,66025.36,423.5,21139.36,12540.12
4227,2023,MANHATTAN,53848.0,per Annum,840.0,24777.92,18.75,552.63,0.0
4228,2023,MANHATTAN,58710.0,per Annum,0.0,666.74,0.0,0.0,0.19
4229,2023,MANHATTAN,54531.0,per Annum,1575.0,47060.9,0.0,0.0,3756.83
4230,2023,MANHATTAN,65921.0,per Annum,1820.0,62848.44,0.0,0.0,24243.03
4231,2023,MANHATTAN,89095.0,per Annum,1407.0,71543.78,13.0,830.74,448.32
4232,2023,BROOKLYN,53890.0,per Annum,1669.0,50138.51,944.75,39094.75,12559.06
4233,2023,BRONX,94245.0,per Annum,1820.0,94358.38,352.25,23479.0,16948.54
4234,2023,MANHATTAN,65921.0,per Annum,1820.0,65882.05,0.0,0.0,7287.98
4235,2023,MANHATTAN,49560.0,per Annum,1820.0,49621.02,0.0,0.0,8555.86
4236,2023,QUEENS,62137.0,per Annum,0.0,1421.17,0.0,122.93,4425.79
4237,2023,QUEENS,65921.0,per Annum,1400.0,50734.52,17.25,712.27,11986.34
4238,2023,MANHATTAN,60236.0,per Annum,0.0,0.0,0.0,0.0,4093.85
4239,2023,BRONX,38287.0,per Annum,1051.43,19250.35,6.75,190.12,812.36
4240,2023,QUEENS,65921.0,per Annum,1820.0,65706.19,50.75,2019.34,10537.38
4241,2023,MANHATTAN,65945.0,per Annum,1820.0,69549.81,368.5,18586.13,16508.62
4242,2023,BRONX,47132.0,per Annum,0.0,883.4,0.0,119.44,6.03
4243,2023,MANHATTAN,113156.0,per Annum,1820.0,110599.58,0.0,0.0,3000.0
4244,2023,RICHMOND,65945.0,per Annum,1820.0,65999.81,111.75,4270.98,8029.38
4245,2023,MANHATTAN,91768.0,per Annum,1820.0,91874.56,0.0,0.0,3680.07
4246,2023,MANHATTAN,96266.0,per Annum,1820.0,96381.85,845.25,60766.41,6252.05
4247,2023,MANHATTAN,46693.0,per Annum,210.0,5302.09,0.0,0.0,0.0
4248,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,69.75,3112.53,13158.32
4249,2023,QUEENS,50001.0,per Annum,0.0,-21.42,0.0,0.0,110.02
4250,2023,BRONX,50207.0,per Annum,0.0,0.0,0.0,6.45,630.89
4251,2023,BRONX,64001.0,per Annum,49.0,3769.94,0.0,0.0,45.5
4252,2023,MANHATTAN,80390.0,per Annum,1820.0,80486.64,0.0,0.0,4998.0
4253,2023,MANHATTAN,105297.0,per Annum,1820.0,94209.55,3.0,176.37,2411.82
4254,2023,MANHATTAN,114092.0,per Annum,1820.0,114228.29,0.0,0.0,4477.75
4255,2023,MANHATTAN,68813.0,per Annum,640.0,21115.2,0.0,0.0,3000.0
4256,2023,BRONX,58482.0,per Annum,1085.0,32995.31,76.75,2622.47,102.74
4257,2023,MANHATTAN,63412.0,per Annum,0.0,0.0,0.0,0.0,9958.01
4258,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,0.0,0.0,7231.4
4259,2023,BROOKLYN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,10142.42
4260,2023,RICHMOND,76491.0,per Annum,1820.0,75695.58,0.0,0.0,3000.0
4261,2023,BROOKLYN,65921.0,per Annum,1820.0,65998.3,33.25,1392.02,14207.79
4262,2023,MANHATTAN,46693.0,per Annum,1750.0,45046.09,1488.0,53522.92,5456.13
4263,2023,BRONX,65945.0,per Annum,1659.0,60353.66,0.0,1.75,14888.76
4264,2023,BRONX,56097.0,per Annum,0.0,816.07,0.0,292.73,70.59
4265,2023,BRONX,52320.0,per Annum,700.0,22064.96,0.0,149.47,336.06
4266,2023,MANHATTAN,67983.0,per Annum,1820.0,68061.89,0.0,0.0,3016.77
4267,2023,BRONX,40868.0,per Annum,2080.0,40650.16,555.0,16299.12,890.86
4268,2023,MANHATTAN,166860.0,per Annum,1820.0,166402.86,0.0,0.0,0.0
4269,2023,QUEENS,55463.0,per Annum,140.0,4171.79,0.0,0.0,0.0
4270,2023,MANHATTAN,59106.0,per Annum,1820.0,59178.26,0.0,0.0,8564.11
4271,2023,MANHATTAN,65921.0,per Annum,1820.0,65859.44,199.0,9304.31,5942.54
4272,2023,MANHATTAN,65996.0,per Annum,1820.0,66076.01,955.5,49861.37,17318.83
4273,2023,BRONX,70156.0,per Annum,1820.0,70240.68,0.0,0.0,8877.61
4274,2023,MANHATTAN,94079.0,per Annum,1820.0,94189.24,312.0,21200.03,7297.25
4275,2023,MANHATTAN,108150.0,per Annum,1820.0,102139.25,0.0,0.0,3000.0
4276,2023,BRONX,55463.0,per Annum,560.0,16536.45,10.0,409.82,3058.25
4277,2023,MANHATTAN,61015.0,per Annum,392.0,9361.08,0.0,0.0,291.96
4278,2023,MANHATTAN,46693.0,per Annum,350.0,8779.69,12.75,364.04,21.03
4279,2023,MANHATTAN,41461.0,per Annum,2080.0,40135.94,754.0,21782.65,8.25
4280,2023,MANHATTAN,67042.0,per Annum,1820.0,66858.22,6.5,254.02,4341.21
4281,2023,MANHATTAN,72120.0,per Annum,1820.0,72510.53,24.0,468.19,3008.25
4282,2023,BRONX,50001.0,per Annum,630.0,16544.57,45.5,1656.95,5801.54
4283,2023,MANHATTAN,102287.0,per Annum,1820.0,95715.22,0.0,0.0,4477.75
4284,2023,QUEENS,55463.0,per Annum,140.0,4032.5,0.0,0.0,0.0
4285,2023,MANHATTAN,113198.0,per Annum,0.0,2958.59,0.0,0.0,0.0
4286,2023,QUEENS,53848.0,per Annum,420.0,2065.4,0.0,0.0,0.0
4287,2023,BROOKLYN,48545.0,per Annum,728.0,19756.16,279.25,10379.94,644.65
4288,2023,MANHATTAN,136187.0,per Annum,1820.0,132824.8,77.5,6620.05,9401.3
4289,2023,MANHATTAN,91292.0,per Annum,1820.0,91444.36,0.0,0.0,2965.58
4290,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,0.0,0.0,11524.12
4291,2023,MANHATTAN,70393.0,per Annum,1820.0,70476.0,0.0,-1.97,3259.23
4292,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,4979.01
4293,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,209.25,8942.46,11832.37
4294,2023,BROOKLYN,65674.0,per Annum,1820.0,67429.09,1253.75,70550.86,9140.08
4295,2023,QUEENS,52280.0,per Annum,0.0,759.45,0.0,31.11,0.0
4296,2023,MANHATTAN,80900.0,per Annum,1820.0,83970.67,839.0,25488.28,4574.05
4297,2023,MANHATTAN,58095.0,per Annum,1890.0,39355.91,0.0,0.0,3991.08
4298,2023,RICHMOND,65921.0,per Annum,1820.0,65998.3,444.5,21907.25,8096.75
4299,2023,QUEENS,65970.0,per Annum,1820.0,66025.36,100.25,4416.48,9700.28
4300,2023,BRONX,87619.0,per Annum,1820.0,83997.11,0.0,14.34,9919.81
4301,2023,MANHATTAN,69208.0,per Annum,0.0,23.19,0.0,0.0,0.0
4302,2023,MANHATTAN,65386.0,per Annum,1820.0,65465.25,1484.75,81855.18,10660.03
4303,2023,MANHATTAN,64001.0,per Annum,609.0,23408.58,0.0,0.0,17694.56
4304,2023,BRONX,65921.0,per Annum,1820.0,65976.32,579.25,27245.24,4542.68
4305,2023,MANHATTAN,100916.0,per Annum,1736.0,96387.01,307.5,21772.48,7816.32
4306,2023,MANHATTAN,90862.0,per Annum,1127.25,70631.87,0.0,0.0,5132.91
4307,2023,BROOKLYN,50001.0,per Annum,980.0,24765.79,360.0,12936.99,4312.53
4308,2023,BRONX,64001.0,per Annum,210.0,9416.21,44.25,2718.2,10666.45
4309,2023,BROOKLYN,58482.0,per Annum,1190.0,34236.95,122.5,4117.84,74.4
4310,2023,MANHATTAN,50207.0,per Annum,2160.0,51995.25,172.5,6246.53,2309.28
4311,2023,BROOKLYN,91792.0,per Annum,1820.0,91874.0,0.0,7.1,7068.54
4312,2023,MANHATTAN,86782.0,per Annum,0.0,0.0,0.0,0.0,1292.39
4313,2023,BRONX,53890.0,per Annum,1820.0,54515.71,811.25,32973.97,20712.34
4314,2023,MANHATTAN,84414.0,per Annum,1820.0,84512.82,0.0,0.0,3680.07
4315,2023,MANHATTAN,98096.0,per Annum,980.0,52676.25,0.0,0.0,-1731.5
4316,2023,MANHATTAN,131826.0,per Annum,1820.0,133461.97,0.0,0.0,3000.0
4317,2023,QUEENS,101091.0,per Annum,1820.0,101211.44,311.0,21322.33,8375.83
4318,2023,BRONX,64001.0,per Annum,0.0,1888.82,0.0,66.59,5716.83
4319,2023,BROOKLYN,63336.0,per Annum,1730.25,55154.5,547.75,25731.97,5637.74
4320,2023,BRONX,97737.0,per Annum,1820.0,96409.42,61.5,3794.53,12035.28
4321,2023,BRONX,35985.0,per Annum,2080.0,35848.66,469.0,13250.05,14228.15
4322,2023,BRONX,65921.0,per Annum,1680.0,61088.64,32.0,1413.48,12117.48
4323,2023,MANHATTAN,71757.0,per Annum,140.0,5504.64,0.0,0.0,2121.12
4324,2023,BRONX,60236.0,per Annum,1470.0,44880.51,388.5,16884.41,3217.07
4325,2023,MANHATTAN,128901.0,per Annum,1820.0,128547.9,0.0,0.0,923.19
4326,2023,MANHATTAN,102226.0,per Annum,1820.0,101945.99,0.0,0.0,0.0
4327,2023,MANHATTAN,91768.0,per Annum,1820.0,91874.56,0.0,0.0,3082.5
4328,2023,BROOKLYN,53848.0,per Annum,653.25,18570.99,16.0,625.05,1080.46
4329,2023,QUEENS,65921.0,per Annum,1820.0,65998.3,121.0,5383.61,11831.07
4330,2023,MANHATTAN,92118.0,per Annum,980.0,52663.0,0.0,0.0,19474.73
4331,2023,MANHATTAN,41741.0,per Annum,2080.0,41008.56,242.0,7303.44,5962.37
4332,2023,MANHATTAN,115927.0,per Annum,1820.0,110617.07,0.0,0.0,0.0
4333,2023,QUEENS,55463.0,per Annum,140.0,4019.84,0.0,0.0,0.0
4334,2023,BROOKLYN,55463.0,per Annum,1050.0,31082.77,114.5,4235.18,3193.91
4335,2023,QUEENS,65921.0,per Annum,1890.0,55629.0,106.25,4700.03,11063.48
4336,2023,QUEENS,73723.0,per Annum,1820.0,71135.47,245.25,11772.22,16691.39
4337,2023,MANHATTAN,71028.0,per Annum,1820.0,76604.78,90.5,3820.72,-1497.55
4338,2023,RICHMOND,94079.0,per Annum,1820.0,97417.58,60.75,3850.51,15229.85
